Item Num|Lattitude|Longitude|Price Bracket|Price|Address
3701|-36.88527662|174.9892635|5|1425000|31 Pine Harbour Parade Beachlands Auckland
3702|-36.95398328|174.6637211|4|1190000|19 Okewa Road Titirangi Auckland
3704|-45.89729675|170.4713666|1|220000|443 South Road Calton Hill Dunedin
3706|-40.95288412|175.6310007|2|325000|90 Hillcrest Street Solway Masterton
3707|-38.07880685|176.2064817|1|294000|34 Hood Street Ngongotaha Rotorua
3709|-39.62921913|176.7957319|1|225000|39 Wilson Road Flaxmere Hastings
3710|-43.51744358|172.3620018|3|740000|6 Shona Lane West Melton
3711|-41.20676237|174.8285984|3|630000|21 Trelawny Terrace Grenada Village Wellington
3712|-36.91591195|174.7635515|5|1375000|36 Herd Road Hillsborough Auckland
3713|-38.2199566|175.8600714|1|102000|21 Arthur Street Tokoroa
3714|-34.99556727|173.7098987|1|290000|22 Mako Street Taupo Bay
3715|-37.97606437|177.0690756|3|730000|9 Kowhai Street Ohope
3716|-38.64524963|178.0011428|2|313000|50 Lytton Road Riverdale Gisborne
3717|-41.21774247|174.9246206|2|560000|25 Haig Street Waterloo Lower Hutt
3719|-45.10493978|170.9463837|1|295000|6 Glendale Crescent Holmes Hill Oamaru
3720|-46.89576928|168.1301562|1|190000|28 Kamahi Road Halfmoon Bay Stewart Island
3722|-44.67958805|169.129577|3|870000|152 Beacon Point Road Wanaka
3723|-43.38609713|172.6445386|2|315000|82 Ohoka Road Kaiapoi
3725|-36.95746527|174.9298224|6|1600000|20 Chateau Rise Flat Bush Auckland
3726|-36.86407098|174.6106175|3|670000|1 Riserra Drive Ranui Auckland
3728|-36.83815893|175.6971916|2|450000|16 Nicholas Avenue Whitianga
3729|-36.97857877|174.7966969|2|550000|6 Fareti Place Mangere Auckland
3731|-36.89502083|174.7416448|4|1080000|34 Lambeth Road Mount Eden Auckland
3732|-36.93360543|174.9067731|4|1100000|143 Guys Road East Tamaki Auckland
3735|-41.18256653|173.0455472|3|620000|10 Johnstone Loop Tasman
3736|-39.05986192|174.0510025|5|1390000|38 Birdwood Avenue Moturoa New Plymouth
3737|-41.26139142|174.7611537|2|460000|46 Chartwell Drive Crofton Downs Wellington
3738|-39.09429855|177.9388109|2|375000|664 Mahia East Coast Road Mahia
3739|-36.956037|174.7831906|3|700000|76 Miller Road Mangere Bridge Auckland
3740|-36.85343367|174.8607149|6|2300000|4 Sylvia Road St Heliers Auckland
3743|-39.5245123|176.8601019|2|480000|6 Laurent Place Greenmeadows Napier
3745|-43.49910593|172.7172419|1|250000|186 Keyes Road New Brighton Christchurch
3746|-36.90107953|174.9144942|3|850000|22 Cairngorm Place Highland Park Auckland
3747|-38.68680648|176.09365|2|308000|19 Hinekura Avenue Taupo
3748|-45.8980246|170.463393|1|200000|1 Pladda Street Calton Hill Dunedin
3752|-43.55299375|172.6199139|2|490000|84 Simeon Street Spreydon Christchurch
3753|-40.36262405|175.5739432|2|390000|16 Rothesay Place Highbury Palmerston North
3754|-36.9085444|174.7244628|3|830000|2/376 Richardson Road Mount Roskill Auckland
3756|-43.89697248|171.767324|1|225000|29 Davis Crescent Netherby Ashburton
3758|-45.8777644|170.3438437|2|300000|21A Lanark Street Mosgiel
3761|-36.626562|174.7999891|6|1550000|281 Pinecrest Drive Gulf Harbour Whangaparaoa
3764|-36.91828013|174.6365036|3|820000|22 Hydra Place Glen Eden Auckland
3766|-36.95073103|174.8694899|3|600000|22 Gaye Crescent Otara Auckland
3767|-39.5196996|176.8859382|2|375000|7 Barnett Place Pirimai Napier
3768|-37.69131857|176.1391786|2|348000|18 Sharyn Place Brookfield Tauranga
3772|-36.83572878|175.6873716|4|910000|56 Leeward Drive Whitianga
3774|-37.05361012|174.9522055|3|740000|122 Old Wairoa Road Papakura
3778|-36.86036865|174.6161479|3|875000|78 Harrington Road Henderson Auckland
3781|-36.640955|174.719007|3|760000|20C Cockle Place Stillwater
3782|-41.21629752|174.8874161|2|550000|19 Hume Street Alicetown Lower Hutt
3783|-36.90169595|174.7081824|4|1005000|82 New Windsor Road New Windsor Auckland
3784|-41.24679153|174.8050739|3|700000|4 Lakshmi Place Khandallah Wellington
3786|-37.97013112|176.8283419|1|275000|90 College Road Edgecumbe
3787|-36.678283|174.457301|3|710000|66 Cabeleigh Drive Helensville
3788|-36.85938292|174.7866587|5|1450000|4/26 Brighton Road Parnell Auckland
3789|-45.84509422|170.5371441|1|255000|20 Ainslee Place North East Valley Dunedin
3790|-37.70476585|176.1291372|2|430000|9 Bell Common Close Bethlehem Tauranga
3793|-37.90904455|175.4673255|2|415000|8 Thomas Place Leamington Cambridge
3794|-41.52006102|173.9559592|1|265000|6 Carvell Street Blenheim
3795|-43.51609128|172.3684849|2|590000|13 Lancashire Lane West Melton
3796|-43.54527325|172.680715|2|410000|35A Hargood Street Woolston Christchurch
3797|-41.22129838|174.8031205|2|495000|7 Earp Street Johnsonville Wellington
3798|-36.8400471|175.7451893|2|570000|9 Martin Place Cooks Beach
3799|-43.37852327|172.6694878|2|395000|3 Toa Street Kaiapoi
3800|-41.3355296|173.2111493|3|660000|16 John Sutton Place Richmond
3801|-40.72280448|172.6918403|2|545000|63 Bishop Road Parapara
3802|-43.55974815|172.722935|4|970000|18 Maffeys Road Mount Pleasant Christchurch
3803|-40.90328945|175.0169862|3|640000|2 Georgia Grove Paraparaumu
3805|-36.8743179|174.9103977|4|1100000|12B Malloy Place Eastern Beach Auckland
3806|-43.5500138|172.6075601|2|490000|144 Edinburgh Street Spreydon Christchurch
3807|-43.58235093|172.5641191|3|610000|76 Halswell Junction Road Halswell Christchurch
3808|-36.88506237|174.7764355|6|2400000|45 Ranfurly Road Epsom Auckland
3809|-41.20241808|174.9626781|2|375000|22 Glenbrook Grove Naenae Lower Hutt
3812|-41.4777067|173.9672669|2|530000|11 Elliot Street Grovetown Blenheim
3817|-36.89268708|174.701413|4|905000|1 Himikera Avenue Avondale Auckland
3818|-41.26825768|174.9080417|3|750000|415 Marine Drive Mahina Bay Lower Hutt
3819|-41.15740782|174.8353674|2|375000|2 Coates Street Tawa Wellington
3820|-37.0535177|174.9495672|2|560000|2/8 Sunburst Street Papakura
3821|-36.7159721|174.7194925|4|1080000|61B Fields Parade Oteha Auckland
3822|-41.27521285|173.2724879|2|465000|2 Henrietta Way Washington Valley Nelson
3825|-36.69588715|174.7599118|6|1860000|71A Cliff Road Torbay Auckland
3827|-38.69557862|176.0805443|3|830000|7 Huia Street Taupo
3829|-36.90814982|174.9248654|4|1025000|14 Orinda Close Botany Downs Auckland
3830|-36.95062283|175.1678287|3|875000|23 Bertram Road Kawakawa Bay
3831|-36.90349942|174.6243694|3|860000|36 Legacy Drive Henderson Auckland
3833|-39.60516478|176.9457557|2|375000|13B Memorial Park Avenue Haumoana
3835|-41.21571768|174.7993921|2|360000|23 Lomita Road Johnsonville Wellington
3837|-45.88363107|170.4724154|2|415000|28 Blair Street Kenmure Dunedin
3838|-37.71346837|176.1860291|2|359000|150 Te Hono Street Maungatapu Tauranga
3841|-37.77148455|175.2890365|2|300000|66 Alfred Street Fairfield Hamilton
3842|-37.00326302|174.899526|3|710000|2/10 Tilia Place Totara Heights Auckland
3843|-43.52328452|172.5690636|3|710000|4 Parkstone Avenue Ilam Christchurch
3846|-41.20501437|174.8306677|3|670000|5 Stony Hill Place Grenada Village Wellington
3847|-39.65880137|176.8996684|3|680000|6 Whittaker Place Havelock North
3848|-39.50355187|176.8999231|2|425000|10 Storkey Street Marewa Napier
3850|-43.76059923|172.2933996|2|570000|11 Mountain View Place Leeston
3851|-41.29041975|173.292361|2|365000|132 Brook Street The Brook Nelson
3852|-46.42572717|168.3629989|1|260000|170 Dalrymple Street Strathern Invercargill
3853|-37.03768798|174.8755474|3|750000|112 Glenveagh Park Drive Weymouth Auckland
3854|-38.97787352|175.8200805|1|162000|19 Te Herekiekie Street Turangi
3855|-37.7910227|176.3207356|2|426000|27 Norrie Street Te Puke
3856|-45.87546812|170.3454732|2|355000|55 Forfar Street Mosgiel
3858|-40.35433328|175.5848901|2|314000|30 Somerset Crescent Highbury Palmerston North
3859|-43.53374625|172.6114609|4|1030000|2 Palazzo Lane Riccarton Christchurch
3860|-36.84318503|174.743417|6|1650000|51 Shelly Beach Road Saint Marys Bay Auckland
3861|-36.93000292|174.6691186|3|765000|54 Stottholm Road Titirangi Auckland
3862|-36.95587555|174.8008884|2|570000|25 Harriet Street Favona Auckland
3864|-37.97862235|175.7555825|1|186000|9 Church Street Tirau
3865|-36.79103717|174.722855|4|920000|299 Glenfield Road Glenfield Auckland
3866|-44.97396332|168.8177751|6|3050000|144B Arrowtown-Lake Hayes Road Lake Hayes
3870|-40.95857747|175.6369044|2|300000|20 Fergusson Street Solway Masterton
3871|-37.13802952|174.6179632|2|415000|2160 Awhitu Road Pollok
3872|-41.1936976|174.944804|2|570000|970 High Street Avalon Lower Hutt
3874|-37.79176672|175.2401048|2|410000|26 Lachlan Drive Dinsdale Hamilton
3876|-37.66715932|175.1410762|2|360000|37 Waingaro Road Ngaruawahia
3879|-37.95921165|176.9860614|2|350000|5 Russell Street Whakatane
3880|-36.84721635|174.7254907|6|7000000|22 Bella Vista Road Herne Bay Auckland
3883|-36.90406533|174.7954943|4|1000000|33A Horotutu Road Greenlane Auckland
3885|-37.80985067|174.8567795|2|390000|26 Uenuku Avenue Raglan
3887|-36.76127922|174.7285917|3|770000|2/69 Trias Road Totara Vale Auckland
3888|-36.8890571|174.8670379|5|1450000|161 Riverside Avenue Point England Auckland
3889|-41.20898357|174.9341009|2|590000|330 Waiwhetu Road Fairfield Lower Hutt
3892|-36.92687062|174.7152926|5|1250000|10 Alaunia Place Lynfield Auckland
3896|-41.12410153|175.3267093|1|255000|75 Woodward Street East Featherston
3898|-37.72449385|176.1913642|2|327000|259 Welcome Bay Road Welcome Bay Tauranga
3900|-41.34627853|173.204918|3|760000|32 Angelus Avenue Richmond
3901|-38.99262875|174.2250458|1|134000|116 Broadway Waitara
3902|-38.02294643|177.2712344|1|230000|62 Woodlands Road Opotiki
3903|-43.63933962|172.4807945|2|460000|14 West Belt Lincoln
3905|-36.99213938|174.8472956|2|440000|298 Puhinui Road Papatoetoe Auckland
3909|-38.6769192|178.0553955|1|154000|29 Newton Street Outer Kaiti Gisborne
3910|-45.90229245|170.5208104|1|260000|44 Magdala Street Tainui Dunedin
3912|-36.81576362|174.8022878|6|2025000|15 North Avenue Narrow Neck Auckland
3917|-36.82672577|174.6462359|5|1250000|746 Te Atatu Road Te Atatu Peninsula Auckland
3919|-40.680445|172.679668|2|455000|17 Washington Street Collingwood
3920|-39.66733525|176.8745078|3|640000|49 Havelock Road Havelock North
3922|-43.6155148|172.3841845|3|630000|17 Stanford Way Rolleston
3924|-36.8584685|174.8179454|5|1400000|120 Coates Avenue Orakei Auckland
3926|-36.76224932|174.7312027|3|770000|2/76 Target Road Totara Vale Auckland
3927|-39.11856032|173.9569576|2|390000|2/10 Donnelly Street Oakura
3928|-43.55045867|172.6170224|2|415000|142 Simeon Street Spreydon Christchurch
3929|-35.82206507|174.4567953|2|425000|7 Miami Place One Tree Point Whangarei
3930|-41.187413|174.8357032|1|295000|101 Jamaica Drive Grenada North Wellington
3932|-39.94133422|176.5861999|1|205000|25 Church Street Waipawa
3936|-36.580861|174.682734|5|1425000|8 Ascot Way Orewa
3937|-43.49531498|172.6441486|2|440000|62 Kellys Road Mairehau Christchurch
3940|-36.95861817|174.8193752|3|650000|32 Wakelin Road Mangere East Auckland
3942|-37.62039313|175.0329356|1|150000|13 Bernard Street Pukemiro
3944|-46.09140448|168.9434633|1|100000|17 Denton Street Gore
3945|-43.51589247|172.5437217|3|610000|64 Woodbury Street Russley Christchurch
3946|-39.51028662|176.898728|1|265000|52 Riverbend Road Maraenui Napier
3949|-44.73269292|171.038926|1|160000|14 George Street Waimate
3954|-36.91964502|174.9333091|4|1125000|2/145 Somerville Road Somerville Auckland
3955|-36.88115452|174.7657439|6|2375000|92A Owens Road Epsom Auckland
3956|-38.99009517|174.2223809|2|400000|22 Battiscombe Terrace Waitara
3957|-41.31768333|173.2237233|2|530000|35 Masefield Street Stoke Nelson
3960|-46.41593915|168.3819776|1|270000|66 Prospect Terrace Newfield Invercargill
3961|-36.9468169|174.6638675|3|855000|65 Otitori Bay Road Titirangi Auckland
3962|-36.79333217|174.6592843|5|1375000|20 Corsair Street Hobsonville Auckland
3965|-36.85246295|174.8483186|6|1500000|9 Aumoe Avenue St Heliers Auckland
3966|-42.1074348|171.3362395|2|405000|8 Owen Street Punakaiki
3968|-36.8110887|175.4748257|3|650000|27 Kowhai Drive Te Kouma
3972|-43.38919068|172.6538654|2|335000|39 Williams Street Kaiapoi
3974|-43.8836791|171.7470879|1|295000|102 Allens Road Allenton Ashburton
3976|-36.91417102|174.6394877|3|770000|1/65 Rosier Road Glen Eden Auckland
3978|-39.62491268|176.8124328|1|185000|826 Huia Street Camberley Hastings
3980|-44.99373275|168.754624|5|1440000|17 Wellswood Way Lower Shotover
3982|-43.57298772|172.6114664|2|590000|13 Mavin Road Hoon Hay Christchurch
3983|-37.80438035|175.3270964|2|460000|14 Lysander Place Hillcrest Hamilton
3984|-37.96836545|176.9722172|2|310000|5 Awatapu Drive Whakatane
3986|-40.95822553|175.631455|2|330000|41 Fleet Street Solway Masterton
3989|-45.94454095|169.2619348|1|200000|40 Forest Street Tapanui
3990|-37.67236078|176.151759|3|745000|39B Seaview Road Otumoetai Tauranga
3992|-46.36616647|167.8804508|1|175000|26 Wild Court Colac Bay
3993|-43.55886485|172.6643365|3|720000|68 Butler Street Opawa Christchurch
3997|-41.10981877|175.0405186|2|490000|6 Ronald Scott Grove Riverstone Terraces Upper Hutt
3999|-37.77971083|176.290596|1|282000|48 Lowry Road Te Puke
4001|-36.569969|174.688698|3|640000|18 Sun Valley Hatfields Beach Orewa
4002|-41.22217973|174.8817351|3|650000|48C Britannia Street Petone Lower Hutt
4003|-35.74180322|174.3631393|1|240000|2 Waimahanga Road Onerahi Whangarei
4006|-44.98553907|168.6756266|3|880000|19A Redfern Terrace Arthurs Point
4008|-41.12987968|174.8298139|1|295000|22 Hukatai Street Elsdon Porirua
4009|-43.47230692|172.5922466|4|1030000|132 Claridges Road Casebrook Christchurch
4010|-35.82445352|174.4525401|2|435000|75 Barbados Way One Tree Point Whangarei
4011|-46.12820163|167.6759317|1|90000|75 Half Mile Road Tuatapere
4012|-37.90464355|175.4764182|2|355000|102 Shakespeare Street Leamington Cambridge
4014|-39.63257712|176.8343146|2|480000|102 Gallien Street Saint Leonards Hastings
4015|-43.51313563|172.6789182|2|440000|110 McBratneys Road Dallington Christchurch
4019|-43.37846693|172.6612768|2|315000|22 Smith Street Kaiapoi
4022|-36.87436937|174.6130483|3|850000|16 Braestar Court Henderson Auckland
4023|-41.11376088|174.8853615|2|500000|47 Hicks Close Whitby Porirua
4027|-41.22169273|175.4616065|2|450000|8 Suez Street Martinborough
4028|-38.15282698|176.2924952|3|795000|7 Janet Place Lynmore Rotorua
4029|-39.03359312|174.1516046|2|310000|23 Sole Avenue Bell Block New Plymouth
4030|-36.03963347|174.5255727|2|500000|4 Waterman Drive Langs Beach
4031|-45.86039197|170.5018622|3|630000|39 Drivers Road Maori Hill Dunedin
4033|-36.82908332|174.6511073|3|830000|61A Totara Road Te Atatu Peninsula Auckland
4034|-45.8399592|170.5264896|2|305000|22 Dalrymple Street Pine Hill Dunedin
4036|-40.61278807|175.283886|1|240000|21 Dudley Street Levin
4037|-36.85810358|174.7413563|6|1700000|10 Dickens Street Grey Lynn Auckland
4039|-44.41063458|171.2489343|1|200000|4 Marston Road Kensington Timaru
4040|-37.77050657|175.2675819|4|970000|6A Awatere Avenue Beerescourt Hamilton
4041|-46.39467275|168.357519|2|360000|154 Herbert Street Gladstone Invercargill
4045|-39.5085597|176.8812011|2|390000|147 Taradale Road Pirimai Napier
4046|-40.4601972|175.8342267|1|175000|617 State Highway 2 Pahiatua
4049|-39.08496072|174.0813841|2|385000|238 Huatoki Street Upper Vogeltown New Plymouth
4050|-43.57451495|172.5444899|3|620000|6 Bamber Crescent Halswell Christchurch
4052|-37.21302028|175.8680004|3|670000|100A Ajax Road Whangamata
4053|-41.20280087|174.7993728|3|700000|43 Erlestoke Crescent Churton Park Wellington
4055|-41.09069897|176.0716109|2|425000|46 Blue Pacific Parade Riversdale Beach
4058|-37.68592145|176.1377535|2|465000|185B Darraghs Road Brookfield Tauranga
4059|-37.37941535|175.8563731|2|305000|15 Somerset Street Waihi
4061|-45.8924096|170.4874425|1|114000|14 Bridge Street Clyde Hill Dunedin
4062|-36.91835313|174.587577|3|780000|260 Forest Hill Road Waiatarua Auckland
4063|-36.8898268|174.7663185|6|3075000|47 St Andrews Road Epsom Auckland
4065|-37.77164173|175.2307165|2|375000|31 Baverstock Road Nawton Hamilton
4066|-37.73753147|175.2843192|2|590000|4 Gracefield Place Huntington Hamilton
4067|-36.81863517|174.7377172|6|1800000|16 Peregrine Place Birkenhead Auckland
4068|-46.34633978|168.0214454|2|300000|9 Lucknow Street Riverton
4069|-37.1558655|175.5639035|2|570000|121 The Booms Avenue Thames
4071|-36.78624883|174.7203826|4|1190000|376 Glenfield Road Glenfield Auckland
4072|-36.91485465|174.9308447|5|1275000|6 Ayrshire Place Somerville Auckland
4073|-41.1169624|173.0129102|2|400000|3 Edgewood Crescent Motueka
4075|-40.37648392|175.5811472|2|320000|11 Racecourse Road Awapuni Palmerston North
4076|-36.91197195|174.9261974|3|700000|2/74 Whitford Road Botany Downs Auckland
4077|-38.99077507|174.2243178|1|115000|127 Browne Street Waitara
4078|-39.43130172|174.3032233|1|230000|24 Graham Street Eltham
4079|-43.53809042|172.5832159|3|600000|39 Colligan Street Upper Riccarton Christchurch
4080|-43.90389025|171.7632739|1|260000|8 Albert Street Netherby Ashburton
4081|-36.87130445|174.7980111|6|2325000|14B Walton Street Remuera Auckland
4082|-36.91324975|174.8977718|3|890000|14 Nan Place Pakuranga Heights Auckland
4085|-37.77528093|175.3013622|2|380000|20 Bailey Avenue Claudelands Hamilton
4086|-40.34288372|175.6282803|1|180000|35 Rangiora Avenue Roslyn Palmerston North
4090|-37.66903007|176.1577832|1|273000|50A Ngatai Road Otumoetai Tauranga
4093|-39.12021643|173.9536931|2|305000|88 Wairau Road Oakura
4096|-38.9942988|174.3521568|3|650000|4 Sutton Road Onaero
4097|-41.11420523|174.8718172|2|470000|19 Coventry Close Ascot Park Porirua
4098|-40.79233355|175.0857997|1|255000|24 Dixie Street Te Horo Beach
4100|-36.75764233|174.7314177|3|740000|1/82 Totaravale Drive Totara Vale Auckland
4101|-43.52149675|172.5582031|2|450000|49 Balrudry Street Avonhead Christchurch
4102|-36.77980863|175.031203|6|1625000|92 Coromandel Road Oneroa Waiheke Island
4103|-36.96534853|174.8822966|2|560000|39 Ferguson Road Otara Auckland
4104|-38.04005337|175.3410568|1|245000|29 Ballance Street Kihikihi Te Awamutu
4105|-43.80220772|172.9722778|2|495000|28 Rue Grehan Akaroa
4106|-41.11986417|175.0545258|2|440000|2 Tui Grove Elderslea Upper Hutt
4108|-37.72498487|176.1939606|2|354000|3A Esmeralda Street Welcome Bay Tauranga
4109|-39.93111265|175.5637521|1|103000|24 Ongo Road Hunterville
4110|-43.53448417|172.7408208|2|460000|508 Marine Parade South New Brighton Christchurch
4112|-38.66890882|178.0940341|3|600000|87 Moana Road Okitu Gisborne
4117|-43.5991628|172.3844877|2|485000|7 Michelangelo Drive Rolleston
4118|-36.85445687|174.7220009|6|2900000|21 William Denny Avenue Westmere Auckland
4119|-40.55343168|175.4094249|1|240000|17 Ada Street Shannon
4120|-41.2185752|174.7993503|2|410000|105 Ironside Road Johnsonville Wellington
4122|-36.71222795|174.7286695|5|1440000|39 Woodridge Avenue Northcross Auckland
4125|-36.70928257|174.7324949|4|1175000|137 Carlisle Road Northcross Auckland
4126|-43.53634198|172.7395339|2|500000|12 Malta Crescent South New Brighton Christchurch
4127|-37.73196332|176.1660583|1|274000|8A Kaimai Place Hairini Tauranga
4129|-41.10664363|174.8782418|2|485000|5 Kenef Road Paremata Porirua
4130|-37.22434795|175.8791913|4|1060000|214 Rangi Avenue Whangamata
4131|-44.37888192|171.2427233|2|395000|5 Norwood Street Waimataitai Timaru
4134|-37.80179787|174.8866525|2|415000|36 Lorenzen Bay Road Raglan
4135|-36.99379442|174.8938117|3|860000|13 Chieftain Rise Goodwood Heights Auckland
4136|-37.02153402|174.8668114|2|580000|38 Burbank Avenue Manurewa Auckland
4137|-37.02321315|175.8609032|3|660000|48 Jubilee Drive Pauanui
4145|-43.63918335|172.493132|2|590000|44 Cassidy Avenue Lincoln
4146|-35.73482853|174.2901362|1|295000|227 Maunu Road Horahora Whangarei
4147|-36.86583703|174.6214197|4|910000|77 Rathgar Road Henderson Auckland
4148|-40.21835538|175.5739405|1|185000|33 Taylor Avenue Feilding
4151|-36.91251778|174.6442708|5|1275000|43 Woodglen Road Glen Eden Auckland
4153|-44.39430095|171.2270532|2|370000|32 Maltby Avenue West End Timaru
4154|-46.42419678|168.3652149|1|255000|14 Morell Street Strathern Invercargill
4155|-46.36817332|168.0196208|1|200000|13 Alamein Street Riverton
4156|-36.92101995|174.6360324|3|840000|147J Glengarry Road Glen Eden Auckland
4158|-39.99671903|176.5504747|1|240000|29 Nelson Street Waipukurau
4160|-41.25781238|174.7916785|5|1460000|40 Cameron Street Kaiwharawhara Wellington
4161|-36.88343605|175.0436809|5|1275000|63 Carlton Crescent Maraetai Auckland
4164|-36.86755128|174.5962371|2|565000|71 Pooks Road Ranui Auckland
4166|-44.39052375|171.2064532|2|435000|25 Pukatea Street Glenwood Timaru
4169|-39.58145537|174.2814549|1|260000|87 Glover Road Hawera
4170|-43.54421253|172.5357635|2|385000|26 Bermuda Drive Hornby Christchurch
4171|-37.77983562|175.2825747|3|690000|281 River Road Claudelands Hamilton
4173|-41.22245743|174.9053463|2|540000|9 Saulbrey Grove Woburn Lower Hutt
4175|-38.1437788|176.2312304|2|349000|21 Whitworth Road Utuhina Rotorua
4176|-36.60030938|174.6764656|5|1300000|19 Portland Park Road Silverdale
4177|-40.19478132|176.1100937|1|140000|22 Fraser-Collin Crescent Dannevirke
4178|-37.75969363|175.2660037|4|900000|8 Arran Road Chartwell Hamilton
4179|-38.13429508|176.2545785|3|770000|2/1080 Pukaki Street Rotorua
4181|-37.24505442|174.7259553|3|630000|23A Edgewater Parade Waiuku
4182|-41.11201897|173.0285974|5|1200000|179 Motueka Quay Motueka
4186|-38.67978057|176.0653698|1|287000|1/15 Kaihua Road Nukuhau Taupo
4188|-36.75383757|174.7424531|4|1065000|20 Wylie Avenue Sunnynook Auckland
4189|-37.80135038|174.870529|3|610000|8 Bankart Street Raglan
4190|-36.8277009|174.8021871|6|1700000|27 Church Street Devonport Auckland
4196|-36.91009965|174.6304458|2|580000|31 Selak Place Glen Eden Auckland
4197|-39.62754923|176.7794693|1|175000|31 Ardrossan Avenue Flaxmere Hastings
4198|-36.82177925|174.6169211|3|770000|63 Oreil Avenue West Harbour Auckland
4199|-39.02465898|177.4179262|1|88000|166 Carroll Street Wairoa
4200|-41.12493747|174.8818081|1|245000|9 Penguin Grove Waitangirua Porirua
4201|-36.74223743|174.708603|5|1250000|1 Burnside Court Rosedale Auckland
4202|-41.28234632|174.7518888|2|570000|21 Joll Street Karori Wellington
4204|-37.03330928|174.8997556|3|640000|14 Rimu Road Manurewa Auckland
4209|-43.594452|172.3729262|2|450000|12 John Street Rolleston
4210|-41.13418607|174.8672579|1|240000|13 Bellona Place Cannons Creek Porirua
4211|-43.5267403|172.5879996|5|1220000|52 Clyde Road Ilam Christchurch
4213|-37.04713058|174.9260037|2|580000|4A Glenora Road Takanini
4215|-36.92027005|174.7006482|4|1025000|150 Taylor Street Blockhouse Bay Auckland
4220|-43.45035585|172.6314579|2|410000|7 Castile Place Belfast Christchurch
4221|-43.54898558|172.4662676|3|630000|36 Roydon Drive Templeton Christchurch
4222|-41.21752845|174.7926628|3|800000|176 McLintock Street North Johnsonville Wellington
4227|-43.57641578|172.567581|2|320000|5/310 Halswell Road Halswell Christchurch
4229|-37.9877418|175.2018582|2|385000|40 Beechey Street Pirongia
4230|-41.5261375|174.0235038|2|465000|57 Hardings Road Riverlands
4234|-39.08102705|174.0795068|2|390000|17 Hursthouse Street Vogeltown New Plymouth
4235|-38.10534615|176.2413887|3|750000|6 Tupara Crescent Kawaha Point Rotorua
4237|-36.89222135|174.6823427|4|940000|18 Dampier Street Avondale Auckland
4239|-43.5035444|172.5725433|3|800000|19 San Rafael Place Burnside Christchurch
4243|-35.22133912|174.0245288|3|600000|22 Davis Strongman Place Kerikeri
4245|-36.425658|174.731484|3|650000|11 Woodlands Avenue Snells Beach
4247|-44.2495402|171.2996838|2|345000|19 Owen Street Temuka
4249|-41.10910308|173.0178972|2|430000|6 Clay Street Motueka
4257|-36.8756161|174.8112088|6|3250000|4 Crown Lane Remuera Auckland
4259|-36.76217968|174.7583613|5|1395000|1/42 Parr Terrace Castor Bay Auckland
4260|-36.86087553|174.7470991|6|1925000|45 Crummer Road Grey Lynn Auckland
4264|-36.70074257|174.7282076|4|1150000|17 Caversham Drive Torbay Auckland
4265|-40.62400278|175.2938622|1|230000|6 Queenwood Road Levin
4266|-36.9273661|174.6780152|3|830000|7 Lantana Road Green Bay Auckland
4267|-37.72985385|175.2752416|2|380000|6 Plover Court Huntington Hamilton
4268|-40.96650225|175.6219843|2|500000|47 Solway Crescent Solway Masterton
4269|-38.11321495|176.2268397|2|438000|5 Ashmore Place Fairy Springs Rotorua
4272|-45.840646|170.4947325|2|580000|49A Fulton Road Glenleith Dunedin
4274|-36.680919|174.452042|2|590000|27 Puriri Street Helensville
4277|-38.1069445|176.2356456|2|397000|21 Capricorn Place Kawaha Point Rotorua
4280|-36.88850822|174.9290793|6|1625000|18 Paisley Street Mellons Bay Auckland
4282|-37.78560222|176.5206553|2|455000|116 Pukehina Parade Pukehina
4283|-36.79267848|174.6868839|3|740000|1/22 Sunnyhaven Avenue Beach Haven Auckland
4284|-43.50473613|172.7002806|2|355000|11 Cowes Street Avondale Christchurch
4286|-38.14422355|176.2864989|2|426000|17 Waitawa Place Lynmore Rotorua
4293|-36.8117907|174.6371269|5|1200000|27 Whiting Grove West Harbour Auckland
4294|-41.21473268|174.8100001|2|530000|51 Hawtrey Terrace Churton Park Wellington
4297|-37.72006403|175.2490247|3|840000|5 Limber Hill Flagstaff Hamilton
4298|-36.83608657|174.6602896|6|1735000|23 Waikura Drive Te Atatu Peninsula Auckland
4299|-37.20833548|175.87261|3|615000|102A Beverley Terrace Whangamata
4300|-36.98362922|174.8687495|3|780000|133 Carruth Road Papatoetoe Auckland
4301|-43.48391712|172.1087094|2|380000|5 Coleman Place Darfield
4305|-37.19074615|174.9004925|3|600000|12 Ranch Place Pukekohe
4307|-36.83310062|175.6985674|2|450000|14 Endeavour Close Whitianga
4309|-41.20404692|174.9373479|2|415000|5 Fisk Street Naenae Lower Hutt
4310|-36.95222717|174.8551952|2|590000|62 Firth Crescent Otara Auckland
4311|-37.193806|174.9044891|2|550000|141 Edinburgh Street Pukekohe
4313|-36.92504478|174.7530152|4|900000|6 Goodall Street Hillsborough Auckland
4315|-38.67260363|178.0363684|1|195000|11 Ropata Street Kaiti Gisborne
4316|-43.49561372|172.6572003|2|335000|196 Quinns Road Shirley Christchurch
4317|-36.9056549|174.7961514|4|1100000|2/36 Ngatiawa Street One Tree Hill Auckland
4319|-43.5103599|172.5906113|4|960000|230A Clyde Road Burnside Christchurch
4320|-40.786817|172.758096|2|490000|239 Patons Rock Road Patons Rock
4322|-41.5223098|173.956227|2|315000|61 Muller Road Blenheim
